ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_33_P3312499	0.958	0.615259	-0.5339904	-5.9216	-2.72e-02	MS4A15	ENST00000405633
A_33_P3414477	0.958	0.615274	-0.5339662	-5.9216	-3.81e-02	LOC729739	
A_23_P169437	0.958	0.61534	0.5338645	-5.9216	1.02e-01	LCN2	ENST00000373017
A_21_P0001113	0.958	0.615381	-0.5338006	-5.9217	-9.48e-02	XLOC_000764	
A_33_P3423931	0.958	0.615385	0.5337946	-5.9217	3.63e-02	LCN9	ENST00000277526
A_23_P166122	0.958	0.615396	0.5337778	-5.9217	1.51e-02	POLR3F	ENST00000377603
A_23_P59130	0.958	0.615442	0.5337056	-5.9217	3.15e-02	LY6G5B	ENST00000409525
A_21_P0012664	0.958	0.615524	-0.533579	-5.9218	-2.77e-02	XLOC_l2_011102	
A_32_P827528	0.958	0.6156	0.5334621	-5.9219	8.99e-03	S1PR2	ENST00000317726
A_23_P27810	0.958	0.615603	0.5334569	-5.9219	7.97e-03	ZNF607	ENST00000355202
A_33_P3379506	0.958	0.615609	0.5334482	-5.9219	8.55e-03	MITD1	ENST00000466880
A_24_P417162	0.958	0.615638	0.5334032	-5.9219	7.51e-03	TBL1X	
A_23_P146274	0.958	0.615655	0.5333762	-5.9219	6.42e-03	STMN2	ENST00000414622
A_33_P3711426	0.958	0.615697	-0.5333113	-5.922	-1.30e-02	SNHG8	
A_23_P164179	0.958	0.615701	0.5333046	-5.922	1.15e-02	TOB1	ENST00000268957
A_32_P148710	0.958	0.615722	-0.5332725	-5.922	-8.20e-03	CFL1	ENST00000308162
A_23_P6914	0.958	0.615798	-0.5331545	-5.9221	-1.31e-02	OSBPL11	ENST00000296220
A_24_P287826	0.958	0.615804	0.5331445	-5.9221	9.70e-03	RFWD3	ENST00000361070
A_23_P362770	0.958	0.615904	-0.5329904	-5.9221	-3.89e-02	CCDC36	ENST00000296449
A_23_P326009	0.958	0.615913	0.5329768	-5.9222	3.59e-02	ZNF471	ENST00000308031
A_23_P217341	0.958	0.616012	0.5328229	-5.9222	4.47e-02	MAGEB1	ENST00000378981
A_23_P251421	0.958	0.616107	0.5326758	-5.9223	1.55e-02	CDCA7	ENST00000467411
A_19_P00322190	0.958	0.616124	0.5326491	-5.9223	1.04e-02	RP9P	ENST00000381639
A_33_P3353547	0.958	0.616209	-0.532518	-5.9224	-2.66e-02	ZBTB8B	ENST00000415091
A_23_P405110	0.958	0.616231	0.5324829	-5.9224	3.85e-02	CDC14A	ENST00000370124
A_23_P155556	0.958	0.616233	0.5324804	-5.9224	8.98e-03	CLDND1	
A_23_P35883	0.958	0.616234	-0.5324782	-5.9224	-1.27e-02	FOXRED1	ENST00000532101
A_21_P0000433	0.958	0.616239	0.5324711	-5.9224	3.53e-02	SNORD113-5	
A_23_P344531	0.958	0.616321	-0.5323444	-5.9225	-3.09e-02	SYNPO	ENST00000307662
A_33_P3418091	0.958	0.616387	-0.5322426	-5.9226	-4.86e-02	ISLR2	
A_23_P1948	0.958	0.61639	-0.5322371	-5.9226	-7.15e-03	C11orf48	ENST00000532208
A_33_P3308263	0.958	0.616425	0.5321831	-5.9226	8.47e-03	DIRC2	ENST00000477647
A_23_P163353	0.958	0.616446	-0.5321511	-5.9226	-8.67e-03	PIAS1	ENST00000545237
A_32_P88349	0.958	0.616482	0.5320944	-5.9227	7.64e-03		ENST00000538264
A_23_P139143	0.958	0.616489	-0.5320843	-5.9227	-2.02e-02	STX3	ENST00000300150
A_32_P480177	0.958	0.616528	-0.5320239	-5.9227	-9.97e-02	TNN	ENST00000239462
A_23_P104224	0.958	0.616582	-0.53194	-5.9227	-2.26e-02	A1CF	
A_33_P3323435	0.958	0.616584	-0.5319362	-5.9227	-2.31e-02	MAP3K9	ENST00000005198
A_33_P3393655	0.958	0.616766	0.5316545	-5.9229	8.32e-03	LGI2	ENST00000282970
A_24_P15325	0.958	0.616797	-0.5316071	-5.9229	-2.69e-02	XKR6	ENST00000297303
A_24_P153456	0.958	0.616836	-0.5315469	-5.923	-1.21e-02	ZDHHC11	ENST00000283441
A_24_P95029	0.958	0.616926	0.5314078	-5.923	7.05e-03	TAX1BP1	
A_24_P102920	0.958	0.617	-0.5312933	-5.9231	-9.01e-03	WDR33	ENST00000409658
A_33_P3220167	0.958	0.617065	0.5311914	-5.9232	8.13e-02		ENST00000536853
A_33_P3353030	0.958	0.617074	-0.5311782	-5.9232	-7.94e-03	UCN	ENST00000296099
A_23_P424734	0.958	0.617102	0.5311349	-5.9232	8.32e-03	EXOC3L1	ENST00000314553
A_23_P13929	0.958	0.617145	0.5310685	-5.9232	4.70e-02	NRIP2	ENST00000546074
A_24_P82155	0.958	0.61718	-0.5310135	-5.9233	-1.03e-02	ANKDD1A	ENST00000487867
A_33_P3271925	0.958	0.617217	-0.5309568	-5.9233	-1.61e-02	ARFGEF2	ENST00000371917
A_19_P00802936	0.958	0.617246	-0.530912	-5.9233	-1.32e-02	BRK1	ENST00000256463
A_23_P65370	0.958	0.617441	-0.5306105	-5.9235	-7.04e-03	GLRX5	ENST00000553672
A_23_P83976	0.958	0.617498	0.5305224	-5.9236	1.48e-02	CEP112	ENST00000537949
A_21_P0014351	0.958	0.617529	-0.530474	-5.9236	-2.29e-02	LOC100506325	ENST00000451140
A_24_P415150	0.958	0.61754	0.5304573	-5.9236	3.23e-02	GNA14	ENST00000341700
A_33_P3416822	0.958	0.617621	-0.5303311	-5.9237	-2.53e-02	HSF5	ENST00000323777
A_33_P3248024	0.958	0.617648	-0.5302893	-5.9237	-2.76e-02		ENST00000446816
A_33_P3324949	0.958	0.617729	0.530165	-5.9238	5.54e-02	C3orf65	ENST00000296270
A_23_P203391	0.958	0.617863	0.5299564	-5.9239	1.18e-02	ASRGL1	ENST00000525708
A_23_P218486	0.958	0.618009	-0.5297311	-5.924	-6.20e-03	C19orf56	ENST00000222190
A_33_P3390758	0.958	0.618018	0.529717	-5.924	6.95e-03	HSPA8	ENST00000453788
A_21_P0012058	0.958	0.618111	-0.5295741	-5.9241	-5.11e-02	XLOC_l2_007928	ENST00000449391
A_24_P922631	0.958	0.618217	0.5294102	-5.9242	5.06e-02	C5orf58	ENST00000521850
A_23_P120942	0.958	0.618218	-0.5294077	-5.9242	-6.30e-03	XRCC6	ENST00000428575
A_33_P3411296	0.958	0.618227	0.5293938	-5.9242	7.42e-03	PURA	ENST00000331327
A_23_P64854	0.958	0.618263	-0.5293388	-5.9242	-6.79e-02	KRT75	ENST00000252245
A_24_P77947	0.958	0.618297	0.5292856	-5.9243	5.53e-02	CCDC132	ENST00000476413
A_33_P3333587	0.958	0.618322	0.5292474	-5.9243	8.42e-03	FBXL20	ENST00000264658
A_24_P262738	0.958	0.618327	0.5292401	-5.9243	1.02e-02	DDA1	ENST00000359866
A_24_P945147	0.958	0.618329	0.5292367	-5.9243	8.03e-03	RABEP1	ENST00000262477
A_23_P65712	0.958	0.618346	-0.5292099	-5.9243	-1.16e-02	FAM103A1	ENST00000304191
A_24_P944640	0.958	0.618397	-0.5291317	-5.9243	-6.32e-03	EPB41L5	ENST00000452780
A_23_P321452	0.958	0.618406	-0.5291168	-5.9243	-7.99e-03	PDZD8	
A_33_P3377691	0.958	0.618455	-0.5290423	-5.9244	-1.30e-02	C4orf46	ENST00000379205
A_33_P3415972	0.958	0.618468	-0.529022	-5.9244	-9.11e-03	SLC35F1	ENST00000360388
A_33_P3422812	0.958	0.61854	0.5289105	-5.9245	8.49e-03	C7orf73	
A_24_P49896	0.958	0.618544	-0.5289045	-5.9245	-3.21e-02	GDPD4	ENST00000376217
A_33_P3352557	0.958	0.618551	-0.528893	-5.9245	-4.97e-02	DMRTA2	ENST00000404795
A_23_P124044	0.958	0.618599	-0.5288194	-5.9245	-7.19e-03	DEAF1	ENST00000527658
A_23_P385017	0.958	0.618675	-0.5287014	-5.9246	-7.47e-02	G6PC	ENST00000253801
A_23_P100344	0.958	0.618727	-0.5286205	-5.9246	-1.67e-02	ORC6	ENST00000219097
A_33_P3301291	0.958	0.618781	-0.5285381	-5.9247	-5.48e-02	FOXB2	ENST00000376708
A_23_P66011	0.958	0.618815	0.5284847	-5.9247	7.36e-03	NECAB2	ENST00000305202
A_23_P138776	0.958	0.61884	-0.5284471	-5.9247	-1.71e-02	ACP2	ENST00000525230
A_33_P3251342	0.958	0.61885	-0.5284309	-5.9247	-3.82e-02	CYP3A4	ENST00000354593
A_23_P58046	0.958	0.618851	-0.5284291	-5.9247	-3.86e-02	A4GNT	ENST00000236709
A_24_P74981	0.958	0.618855	-0.5284231	-5.9247	-1.01e-02	KDM1A	ENST00000465864
A_23_P254081	0.958	0.618884	0.5283778	-5.9248	1.40e-02	LIAS	ENST00000340169
A_33_P3299540	0.958	0.618914	0.5283321	-5.9248	5.16e-02	OVCH2	ENST00000454689
A_33_P3214456	0.958	0.61906	0.5281072	-5.9249	1.06e-02	PDSS2	ENST00000369033
A_33_P3249534	0.958	0.61909	-0.5280598	-5.9249	-6.40e-03	NEFM	ENST00000221166
A_23_P152344	0.958	0.619115	0.5280216	-5.925	1.37e-02	GTF3C1	ENST00000356183
A_23_P371865	0.958	0.619191	-0.5279039	-5.925	-3.18e-02	CDYL2	ENST00000299564
A_23_P426809	0.958	0.619202	-0.5278875	-5.925	-1.72e-02	ARHGEF11	ENST00000487682
A_23_P121851	0.958	0.619256	-0.527804	-5.9251	-8.79e-03	PCDHB15	ENST00000231173
A_32_P106376	0.958	0.619316	-0.5277112	-5.9251	-3.46e-02	VGLL2	ENST00000326274
A_32_P171328	0.958	0.619429	0.5275371	-5.9252	7.55e-03	UBE2S	ENST00000264552
A_23_P81212	0.958	0.619436	0.5275256	-5.9252	1.53e-02	MRPS18C	ENST00000514581
A_23_P327069	0.958	0.619449	0.5275062	-5.9253	9.72e-03	KIAA0232	ENST00000307659
A_23_P144096	0.958	0.619495	-0.5274348	-5.9253	-2.72e-02	CISH	ENST00000348721
A_23_P214678	0.958	0.619512	-0.5274088	-5.9253	-6.05e-03	CUTA	
A_23_P502224	0.958	0.619514	-0.5274049	-5.9253	-7.73e-03	CYB5R3	
A_33_P3267208	0.958	0.61956	0.5273335	-5.9254	2.50e-02	CSNK1G1	ENST00000303052
A_23_P429082	0.958	0.619584	0.5272967	-5.9254	3.74e-02	SPTY2D1	ENST00000333429
A_23_P250385	0.958	0.619596	-0.5272788	-5.9254	-4.65e-02	HIST1H1B	ENST00000331442
A_23_P165136	0.958	0.619612	-0.5272543	-5.9254	-5.05e-02	LRRC25	ENST00000339007
A_21_P0011634	0.958	0.619633	0.5272214	-5.9254	8.53e-03	USP6	ENST00000412260
A_23_P80827	0.958	0.619688	0.5271361	-5.9255	1.22e-02	FYTTD1	ENST00000241502
A_19_P00316871	0.958	0.619716	0.5270926	-5.9255	7.31e-02	LOC338588	ENST00000417883
A_23_P200443	0.958	0.619766	-0.5270157	-5.9255	-8.74e-03	SHC1	
A_23_P85716	0.958	0.619801	-0.5269613	-5.9256	-2.36e-02	FCGR2A	ENST00000471026
A_33_P3260722	0.958	0.619878	-0.5268436	-5.9256	-9.06e-03	UVRAG	
A_33_P3303444	0.958	0.619889	0.5268258	-5.9256	2.12e-02	AFM	ENST00000226355
A_23_P24077	0.958	0.6199	0.5268088	-5.9256	3.33e-02	C10orf54	ENST00000263569
A_23_P1473	0.958	0.619993	0.5266647	-5.9257	2.84e-02	PRF1	ENST00000441259
A_23_P406105	0.958	0.620067	-0.5265513	-5.9258	-8.54e-03	GCN1L1	ENST00000300648
A_32_P94160	0.958	0.620108	-0.5264878	-5.9258	-2.93e-02	PRKAA2	ENST00000371244
A_23_P59005	0.958	0.620224	0.5263082	-5.9259	6.75e-02	TAP1	ENST00000425148
A_23_P26386	0.958	0.62029	0.5262077	-5.926	7.06e-03	TPPP3	ENST00000290942
A_23_P1014	0.958	0.620384	0.526062	-5.9261	1.17e-02	LINC00467	
A_23_P9056	0.958	0.62041	0.526021	-5.9261	8.60e-03	RB1CC1	ENST00000435644
A_24_P330303	0.958	0.620439	0.5259776	-5.9261	2.37e-02	FRMD6	ENST00000557522
A_33_P3323842	0.958	0.620449	-0.525961	-5.9261	-4.02e-02	BDNF-AS1	
A_24_P36285	0.958	0.620472	0.5259268	-5.9261	1.09e-02	ZNF224	ENST00000336976
A_32_P124708	0.958	0.620505	-0.5258745	-5.9262	-6.09e-03	ONECUT2	ENST00000262095
A_32_P217140	0.958	0.620524	0.5258456	-5.9262	2.68e-02	ISX	ENST00000308700
A_23_P8900	0.958	0.620582	-0.5257561	-5.9262	-7.60e-03	COX6C	ENST00000522940
A_23_P160154	0.958	0.62062	-0.5256973	-5.9263	-1.07e-02	GALE	ENST00000418277
A_23_P1043	0.958	0.620678	0.5256089	-5.9263	3.65e-02	C1orf106	ENST00000465162
A_32_P54137	0.958	0.620688	0.5255921	-5.9263	6.10e-03	UQCRH	ENST00000496387
A_24_P272845	0.958	0.62077	0.5254666	-5.9264	2.69e-02	DOCK3	ENST00000266037
A_23_P146830	0.958	0.620776	-0.5254566	-5.9264	-8.77e-03	SLC25A10	ENST00000331531
A_33_P3257708	0.958	0.620836	-0.5253649	-5.9265	-6.43e-03	APOA1BP	ENST00000368233
A_33_P3387164	0.958	0.620863	-0.5253225	-5.9265	-4.55e-02	TCP11	ENST00000469514
A_23_P55136	0.958	0.620892	0.5252775	-5.9265	6.89e-03	RANGRF	ENST00000226105
A_33_P3229617	0.958	0.620905	0.5252585	-5.9265	8.77e-03	SGCE	ENST00000445866
A_33_P3229402	0.958	0.620949	0.5251896	-5.9266	6.87e-02	PECAM1	
A_33_P3279167	0.958	0.620962	-0.5251697	-5.9266	-6.69e-02	NBPF7	
A_23_P54469	0.958	0.621013	0.5250914	-5.9266	8.23e-03	ISL2	ENST00000290759
A_33_P3324765	0.958	0.621021	-0.5250792	-5.9266	-9.10e-03	CSNK1D	ENST00000403276
A_23_P107981	0.958	0.621131	-0.52491	-5.9267	-5.69e-02	SULT2B1	ENST00000323090
A_33_P3214914	0.958	0.621224	-0.5247654	-5.9268	-4.37e-02	MUC22	
A_23_P92424	0.958	0.621241	0.52474	-5.9268	9.12e-03	UTP3	ENST00000254803
A_33_P3304377	0.958	0.621274	0.5246886	-5.9268	9.04e-03	MTRR	ENST00000341013
A_33_P3226167	0.958	0.621318	0.5246216	-5.9269	7.37e-03	FAM129B	ENST00000373312
A_33_P3248424	0.958	0.621408	0.5244827	-5.927	3.17e-02	FAM105B	
A_23_P57401	0.958	0.621408	-0.5244818	-5.927	-8.16e-03	LZTR1	ENST00000463909
A_23_P30630	0.958	0.621475	0.5243784	-5.927	3.15e-02	MCM9	ENST00000316316
A_24_P259154	0.958	0.621552	0.5242599	-5.9271	8.31e-03	MGC16703	ENST00000292748
A_23_P101111	0.958	0.621669	0.5240799	-5.9272	1.06e-02	CTDP1	ENST00000075430
A_23_P30666	0.958	0.621669	0.5240796	-5.9272	6.37e-03	TNFRSF21	ENST00000419206
A_24_P18270	0.958	0.621685	0.5240558	-5.9272	1.11e-01	UCMA	ENST00000378681
A_23_P60537	0.958	0.621841	-0.5238143	-5.9273	-6.95e-03	PRPF4	
A_32_P158355	0.958	0.621862	-0.5237817	-5.9274	-1.01e-02	ALG1L	ENST00000532875
A_23_P59988	0.958	0.621958	0.5236339	-5.9274	1.27e-02	SLC35G5	ENST00000382435
A_23_P379789	0.958	0.621966	-0.5236217	-5.9274	-2.48e-02	ST8SIA5	ENST00000315087
A_33_P3407339	0.958	0.622057	0.5234825	-5.9275	1.47e-02	C6orf204	ENST00000392500
A_23_P47282	0.958	0.622074	0.5234551	-5.9275	1.42e-02	ST14	ENST00000278742
A_23_P19624	0.958	0.622097	-0.523421	-5.9276	-4.73e-02	BMP6	ENST00000283147
A_23_P145197	0.958	0.622157	-0.5233274	-5.9276	-6.52e-03	BYSL	ENST00000372996
A_33_P3338186	0.958	0.622242	-0.5231975	-5.9277	-8.44e-03	HEXDC	ENST00000337014
A_23_P164966	0.958	0.622287	-0.5231276	-5.9277	-4.04e-02	NLRP4	ENST00000301295
A_23_P41976	0.958	0.622309	-0.5230944	-5.9277	-1.88e-02	CCDC127	ENST00000296824
A_33_P3242388	0.958	0.622329	0.5230624	-5.9278	7.13e-03	PIGX	ENST00000314118
A_24_P919899	0.958	0.622433	0.5229034	-5.9278	1.52e-02	ATPAF1	ENST00000371937
A_33_P3329326	0.958	0.622492	-0.5228121	-5.9279	-4.23e-02	CD164L2	ENST00000374025
A_33_P3212109	0.958	0.6225	0.5227993	-5.9279	3.31e-02	DCDC2	ENST00000378450
A_23_P398566	0.958	0.622563	0.5227018	-5.928	2.34e-02	NR4A3	ENST00000330847
A_33_P3519250	0.958	0.622594	0.5226545	-5.928	5.45e-02	NWD1	ENST00000518676
A_23_P41514	0.958	0.622721	0.5224595	-5.9281	3.05e-02	ADAD1	ENST00000296513
A_33_P3245228	0.958	0.622736	0.5224354	-5.9281	6.88e-02	BPIFA1	ENST00000354297
A_21_P0000714	0.958	0.622736	-0.5224353	-5.9281	-6.70e-03	LOC100507246	
A_23_P331943	0.958	0.622818	0.5223091	-5.9282	6.33e-03	TMEM181	ENST00000367090
A_23_P143902	0.958	0.622829	-0.5222921	-5.9282	-8.48e-02	P2RY12	ENST00000455408
A_33_P3216458	0.958	0.622894	-0.522192	-5.9282	-1.38e-02	ADAM23	ENST00000374416
A_23_P170058	0.958	0.622914	-0.5221617	-5.9283	-6.67e-03	PSMB2	ENST00000373237
A_24_P346604	0.958	0.622967	-0.5220804	-5.9283	-8.64e-03	UBE2W	ENST00000358757
A_19_P00316511	0.958	0.623	-0.5220302	-5.9283	-1.31e-02	CCDC149	ENST00000507096
A_33_P3409027	0.958	0.623529	-0.521215	-5.9288	-2.50e-02	MOV10L1	ENST00000354853
A_24_P403459	0.958	0.623552	0.5211794	-5.9288	2.36e-02	IFNA4	
A_33_P3344673	0.958	0.623603	0.521101	-5.9289	2.16e-02	PPP1R37	ENST00000421905
A_21_P0000499	0.958	0.623638	0.5210476	-5.9289	5.81e-02	SNORD82	
A_32_P98348	0.958	0.62368	0.5209828	-5.9289	1.08e-02	ZNF525	ENST00000475179
A_23_P368711	0.958	0.623689	0.5209696	-5.9289	1.87e-02	LILRB3	ENST00000469273
A_21_P0000839	0.958	0.623726	-0.5209114	-5.929	-2.29e-02	LOC254100	
A_33_P3324755	0.958	0.623766	-0.5208499	-5.929	-4.30e-02	LOC100128788	ENST00000382313
A_33_P3410459	0.958	0.623809	0.5207847	-5.929	6.37e-03	SCARB2	ENST00000264896
A_24_P343271	0.958	0.623969	-0.5205386	-5.9292	-1.16e-02	RMND1	ENST00000444024
A_23_P410625	0.958	0.624008	-0.5204779	-5.9292	-1.29e-01	ZNF367	ENST00000375256
A_23_P117928	0.958	0.624016	0.5204659	-5.9292	6.74e-03	BAHD1	ENST00000416165
A_23_P210726	0.958	0.624066	-0.5203889	-5.9292	-9.58e-03	CDC25B	ENST00000245960
A_33_P3388080	0.958	0.624092	0.5203488	-5.9293	4.07e-02	LOC731223	
A_23_P25253	0.958	0.624179	0.5202145	-5.9293	1.11e-02	DERA	ENST00000428559
A_23_P79015	0.958	0.624181	-0.520212	-5.9293	-9.15e-02	SCN1B	ENST00000415950
A_21_P0007718	0.958	0.624186	-0.5202049	-5.9294	-7.54e-02	XLOC_010110	ENST00000538008
A_23_P204702	0.958	0.624232	-0.5201334	-5.9294	-5.90e-03	TMBIM6	ENST00000552370
A_23_P40039	0.958	0.624381	-0.5199053	-5.9295	-8.44e-03	AMMECR1L	ENST00000393001
A_21_P0008277	0.958	0.624382	0.5199034	-5.9295	4.97e-02	XLOC_011062	ENST00000500016
A_23_P53646	0.958	0.6244	0.5198759	-5.9295	9.33e-03	NAP1L1	ENST00000261182
A_23_P345692	0.958	0.624524	0.5196843	-5.9296	7.97e-03	IL17D	ENST00000304920
A_24_P89843	0.958	0.624531	0.5196738	-5.9296	6.21e-03	CYHR1	ENST00000306145
A_33_P3372580	0.958	0.624534	0.5196687	-5.9297	7.32e-03	COG1	ENST00000438720
A_23_P114839	0.958	0.624539	-0.5196619	-5.9297	-1.45e-02	FHL3	ENST00000477194
A_23_P14804	0.958	0.624635	-0.519514	-5.9297	-7.63e-03	TSPAN3	ENST00000346495
A_33_P3328154	0.958	0.624638	0.5195093	-5.9297	1.88e-02	ZNF527	ENST00000483919
A_32_P52816	0.958	0.624663	0.5194706	-5.9298	1.03e-02	TM7SF3	
A_24_P189458	0.958	0.624672	0.5194568	-5.9298	6.95e-03	NSMCE4A	ENST00000464321
A_23_P37983	0.958	0.624738	-0.519355	-5.9298	-1.00e-02	MT1B	ENST00000334346
A_23_P94902	0.958	0.624761	0.5193202	-5.9298	1.19e-02	KCTD8	ENST00000360029
A_23_P381478	0.958	0.624825	-0.5192216	-5.9299	-7.23e-02	CCDC27	ENST00000462521
A_23_P397019	0.958	0.624874	0.5191474	-5.9299	1.40e-02	DNAJC25	ENST00000463589
A_23_P165355	0.958	0.624909	-0.5190933	-5.93	-1.04e-02	FARSB	ENST00000536361
A_23_P99853	0.958	0.624918	-0.5190794	-5.93	-8.06e-03	KIAA1370	ENST00000546305
A_23_P55601	0.958	0.624949	-0.5190317	-5.93	-1.99e-02	ZNF236	ENST00000543926
A_24_P517252	0.958	0.625018	0.518926	-5.9301	7.08e-02	PRCD	ENST00000465808
A_33_P3755781	0.958	0.625094	-0.518809	-5.9301	-4.27e-02	C2orf65	ENST00000438226
A_23_P124164	0.958	0.625135	0.5187462	-5.9302	2.34e-02	ISY1	ENST00000485703
A_23_P115346	0.958	0.625212	0.5186277	-5.9302	1.39e-02	EIF2D	ENST00000484492
A_23_P394917	0.958	0.625304	-0.5184858	-5.9303	-1.56e-02	SRCAP	ENST00000395059
A_33_P3272698	0.958	0.625305	0.5184846	-5.9303	1.32e-02	DUSP23	ENST00000368107
A_21_P0011783	0.958	0.625361	-0.5183977	-5.9304	-1.05e-02	LOC284379	
A_23_P120048	0.958	0.625374	0.5183783	-5.9304	1.03e-02	BAZ2B	ENST00000392783
A_23_P140907	0.958	0.625387	-0.518358	-5.9304	-9.27e-03	TMEM8A	ENST00000382942
A_32_P104000	0.958	0.625412	-0.5183201	-5.9304	-6.51e-03	DCUN1D3	ENST00000324344
A_23_P351757	0.958	0.625417	0.5183124	-5.9304	2.65e-02	PLCD3	ENST00000543623
A_23_P32847	0.958	0.625475	-0.5182237	-5.9305	-1.95e-02	GRID2	
A_21_P0009010	0.958	0.625479	-0.5182169	-5.9305	-4.01e-02	XLOC_011880	
A_23_P26704	0.958	0.625538	-0.518127	-5.9305	-8.85e-03	MFSD11	
A_23_P218476	0.958	0.625567	0.5180811	-5.9305	7.38e-03	B9D2	ENST00000243578
A_23_P123096	0.958	0.625569	-0.5180793	-5.9305	-4.63e-02	GNGT1	ENST00000429473
A_33_P3220475	0.958	0.625581	0.518061	-5.9305	4.36e-02	FLJ23867	
A_33_P3278941	0.958	0.625635	0.5179771	-5.9306	6.79e-03	REC8	ENST00000311457
A_23_P69437	0.958	0.625641	0.517968	-5.9306	1.26e-02	YEATS2	ENST00000472593
A_21_P0002674	0.958	0.625705	-0.5178705	-5.9306	-2.17e-02	FLJ42351	
A_24_P25346	0.958	0.625708	-0.5178649	-5.9307	-6.96e-03	CIRH1A	ENST00000352319
A_23_P339773	0.958	0.62572	-0.5178474	-5.9307	-9.67e-03	TPRG1L	ENST00000378344
A_21_P0008832	0.958	0.625813	0.5177048	-5.9307	1.17e-02	XLOC_011305	
A_21_P0010798	0.958	0.625855	0.5176401	-5.9308	3.13e-02	LOC646627	ENST00000436484
A_23_P11915	0.958	0.625886	0.5175923	-5.9308	1.31e-02	GDAP2	ENST00000369443
A_33_P3297155	0.958	0.625904	-0.5175646	-5.9308	-1.22e-02	GEMIN2	ENST00000525153
A_33_P3232498	0.958	0.626006	0.5174083	-5.9309	2.32e-02	C2orf71	ENST00000331664
A_33_P3784283	0.958	0.626011	0.5174	-5.9309	1.69e-02	JAK1	ENST00000342505
A_23_P99632	0.958	0.626042	-0.517353	-5.9309	-6.55e-03	RNF31	ENST00000324103
A_23_P143120	0.958	0.626108	0.5172513	-5.931	1.30e-02	ADAM17	
A_33_P3340682	0.958	0.626172	0.5171529	-5.931	1.75e-02	ZNF276	ENST00000289816
A_21_P0014466	0.958	0.626243	-0.5170434	-5.9311	-5.84e-02	LOC100507307	
A_23_P12199	0.958	0.626301	0.5169554	-5.9312	1.21e-02	FAM46B	ENST00000289166
A_33_P3842770	0.958	0.62637	-0.5168482	-5.9312	-2.66e-02	LOC644450	
A_23_P122228	0.958	0.626422	-0.5167688	-5.9313	-8.85e-03	NDUFS6	ENST00000274137
A_33_P3504659	0.958	0.626455	-0.5167181	-5.9313	-3.48e-02	CASP10	
A_23_P325654	0.958	0.62649	-0.5166641	-5.9313	-3.86e-02	TRIM42	ENST00000286349
A_23_P360964	0.958	0.626538	-0.5165905	-5.9314	-9.30e-03	DACT3	ENST00000391916
A_23_P151133	0.958	0.626549	-0.5165734	-5.9314	-8.03e-03	TSPAN9	ENST00000011898
A_23_P110243	0.958	0.626567	0.516546	-5.9314	1.17e-02	METTL14	ENST00000388822
A_23_P9875	0.958	0.626599	-0.5164979	-5.9314	-4.07e-02	TESK2	ENST00000486676
A_33_P3309506	0.958	0.626644	0.516428	-5.9314	4.66e-02	SEBOX	ENST00000536498
A_23_P134419	0.958	0.626652	0.5164153	-5.9315	4.58e-02	ZP3	ENST00000544121
A_21_P0011590	0.958	0.626661	-0.5164021	-5.9315	-8.89e-03	XLOC_l2_006080	ENST00000453355
A_23_P331670	0.958	0.62669	-0.5163583	-5.9315	-6.28e-03	PYGB	ENST00000216962
A_33_P3367692	0.958	0.626699	-0.516344	-5.9315	-1.87e-02	CFH	ENST00000391986
A_33_P3250861	0.958	0.626766	-0.5162418	-5.9316	-1.36e-02	ZIC3	ENST00000370606
A_33_P3264528	0.958	0.626826	-0.5161493	-5.9316	-8.47e-02	HOXA11	
A_33_P3239854	0.958	0.627006	-0.5158731	-5.9318	-9.36e-03	ALKBH5	ENST00000261650
A_33_P3369286	0.958	0.627018	0.5158538	-5.9318	1.35e-02	IPO8	ENST00000545286
A_21_P0007994	0.958	0.627044	0.5158151	-5.9318	5.92e-02	XLOC_010607	ENST00000425350
A_23_P413180	0.958	0.627195	0.5155836	-5.9319	2.01e-02	MDM1	ENST00000303145
A_23_P31873	0.958	0.627207	0.5155648	-5.9319	3.96e-02	RAB11FIP1	ENST00000330843
A_19_P00315538	0.958	0.627239	0.5155153	-5.932	6.07e-02		ENST00000507496
A_23_P151280	0.958	0.627241	-0.515512	-5.932	-7.07e-03	C12orf62	ENST00000550487
A_24_P296808	0.958	0.627243	-0.5155089	-5.932	-6.03e-03	PNMAL1	ENST00000313683
A_23_P7562	0.958	0.627291	-0.5154354	-5.932	-2.24e-02	ACSL6	
A_33_P3213747	0.958	0.627368	-0.5153181	-5.9321	-1.09e-02	ZNHIT2	ENST00000310597
A_24_P928052	0.958	0.627379	0.5153006	-5.9321	1.34e-02	NRP1	
A_33_P3313597	0.958	0.627405	-0.5152616	-5.9321	-1.13e-01	LOC100509861	ENST00000429183
A_23_P70231	0.958	0.627418	-0.5152415	-5.9321	-6.32e-03	ALDH7A1	ENST00000497231
A_32_P68504	0.958	0.627539	0.5150557	-5.9322	1.41e-02	ZDBF2	ENST00000374423
A_33_P3309551	0.958	0.627544	-0.5150485	-5.9322	-8.40e-03	PTPRD	
A_23_P436158	0.958	0.627634	-0.5149101	-5.9323	-5.77e-02	TLL2	ENST00000357947
A_33_P3374289	0.958	0.627636	-0.5149069	-5.9323	-3.98e-02	C10orf82	ENST00000388884
